order_id,product_name,category,quantity,unit_price,discount_percent,region,sale_date,customer_email,revenue
ORD_000000,Storage Box,Home Goods,2,33.91,0.121,South,2023-01-01 00:00:00,customer_000000@example.com,59.61
ORD_000001,CoffeeMaker,Home Goods,1,122.31,0.1024,East,2023-10-01 00:00:00,customer_000001@example.com,109.78
ORD_000002,Shoes,Fashion,4,175.16,0.064,North,2023-01-05 00:00:00,customer_000002@example.com,655.84
ORD_000003,Coffee Maker,Home Goods,1,112.9,0.1466,South,2023-06-12 00:00:00,customer_000003@example.com,96.35
ORD_000004,Smartphone,Electronics,2,142.31,0.1716,South,2023-03-19 00:00:00,customer_000004@example.com,235.78
ORD_000005,Watch,Fashion,1,392.5,0.0157,North,2023-02-09 00:00:00,customer_000005@example.com,386.33
ORD_000006,Jacket,Fashion,1,193.42,0.1603,West,2023-05-29 00:00:00,customer_000006@example.com,162.41
ORD_000007,Headphones,Electronics,3,249.09,,North,2023-01-22 00:00:00,customer_000007@example.com,669.36
ORD_000008,Jeans,Fashion,7,143.48,0.0716,North,2023-02-16 00:00:00,customer_000008@example.com,932.49
ORD_000009,T-Shirt,clothing,4,28.21,0.043,East,2023-01-03 00:00:00,customer_000009@example.com,
ORD_000010,Laptop,Electronics,6,739.89,0.0661,West,2023-02-06 00:00:00,customer_000010@example.com,4146.02
ORD_000011,Sunglasses,Fashion,3,92.44,0.0682,East,,customer_000011@example.com,258.41
ORD_000012,Headphones,Electronics,1,333.02,0.1841,East,2023-06-10 00:00:00,customer_000012@example.com,271.7
ORD_000013,Tablet,Electronics,1,258.1,0.095,South,2023-02-14 00:00:00,customer_000013@example.com,233.59
ORD_000014,Headphones,Electronics,1,378.24,0.0869,North,2023-01-15 00:00:00,customer_000014@example.com,345.38
ORD_000015,Smartphone,Electronics,6,725.43,0.1531,East,2023-01-18 00:00:00,customer_000015@example.com,3686.23
ORD_000016,Coffee Maker,Home Goods,6,119.68,0.2585,West,2023-09-20 00:00:00,user@domain,532.44
ORD_000017,Tablet,electronic,4,774.59,0.1338,West,2023-05-24 00:00:00,customer_000017@example.com,2683.79
ORD_000018,Tablet,Electronics,7,438.62,0.0776,East,2023-01-15 00:00:00,customer_000018@example.com,2832.13
ORD_000019,Watch,Fashion,1,431.37,0.0869,South,2023-01-04 00:00:00,customer_000019@example.com,393.88
ORD_000020,Belt,Fashion,1,43.72,0.1127,North,2023-02-03 00:00:00,customer_000020@example.com,38.8
ORD_000021,Storage Box,Home Goods,1,52.87,0.1585,West,2023-05-07 00:00:00,customer_000021@example.com,44.49
ORD_000022,Laptop,Electronics,4,439.99,0.1168,NORTH,2023-01-09 00:00:00,customer_000022@example.com,1554.3
ORD_000023,Kitchen Knife Set,Home Goods,1,176.27,0.1379,SOUTH,2023-06-16 00:00:00,customer_000023@example.com,151.96
ORD_000024,Vacuum Cleaner,Home Goods,2,452.74,0.1235,South,2023-01-22 00:00:00,customer_000024@example.com,793.64
ORD_000025,Cookware Set,Home Goods,1,262.17,0.0539,North,2023-02-08 00:00:00,customer_000025@example.com,248.05
ORD_000026,Storage Box,Home Goods,3,44.07,0.1494,North,2023-03-31 00:00:00,customer_000026@example.com,112.45
ORD_000026,Sunglasses,Fashion,3,71.97,0.0012,East,2023-03-02 00:00:00,customer_000027@example.com,215.65
ORD_000028,Camera,Electronics,4,1232.35,0.0109,South,2023-03-20 00:00:00,customer_000028@example.com,4875.88
ORD_000029,Camera,Electronics,6,982.8,0.1744,North,2023-09-19 00:00:00,customer_000029@example.com,4868.53
ORD_000030,Laptop,Electronics,1,989.08,0.1248,South,2023-02-21 00:00:00,customer_000030@example.com,865.65
ORD_000031,T-Shirt (Used),Fashion,1,37.23,0.0428,West,2023-01-17 00:00:00,customer_000031@example.com,35.64
ORD_000032,Pillow,Home Goods,3,44.78,0.0742,South,2023-01-28 00:00:00,customer_000032@example.com,124.37
ORD_000033,Smart Watch,Electronics,,165.22,0.0959,North,2023-09-04 00:00:00,customer_000033@example.com,149.37
ORD_000033,Jacket,Fashion,2,113.63,0.1212,West,2023-09-24 00:00:00,customer_000034@example.com,199.7
ORD_000035,Dress - NEW,Fashion,,135.82,0.1313,,2023-02-22 00:00:00,customer_000035@example.com,117.99
ORD_000036,Pillow,Home Goods,3,76.67,0.1107,South,2023-03-03 00:00:00,customer_000036@example.com,204.55
ORD_000037,Dress,Fashion,2,153.51,0.159,East,2023-03-23 00:00:00,customer_000037@example.com,258.2
ORD_000037,Desktop Computer,Electronics,3,1868.26,0.1051,North,2023-01-27 00:00:00,customer_000038@example.com,5015.95
ORD_000039,Headphones,Electronics,1,104.42,0.1825,South,2023-02-15 00:00:00,customer_000039@example.com,85.36
ORD_000040,Shoes,Fashion,1,74.3,0.1332,West,2023-02-03 00:00:00,customer_000040@example.com,64.4
ORD_000041,Monitor,Electronics,1,569.78,0.1128,South,2023-09-02 00:00:00,customer_000041@example.com,505.5
ORD_000042,Dress,Fashion,1,29.6,0.1226,North,2023-05-01 00:00:00,customer_000042@example.com,25.97
ORD_000043,Storage Box,Home Goods,1,41.11,0.0311,West,2023-04-06 00:00:00,customer_000043@example.com,39.84
ORD_000044,Sunglasses,Fashion,2,187.55,0.0643,East,2023-05-28 00:00:00,customer_000044@example.com,350.97
ORD_000045,Smartphone,Electronics,1,1121.91,0.1515,East,2023-03-04 00:00:00,invalid-email,951.95
ORD_000046,Smartphone,Electronics,1,948.3,0.2178,South,2023-05-19 00:00:00,customer_000046@example.com,741.72
ORD_000047,Coffee Maker,home,7,229.42,0.1674,North,2023-01-13 00:00:00,customer_000047@example.com,1337.12
ORD_000048,Desktop Computer,Electronics,5,2313.06,0.1456,east,2023-01-16 00:00:00,customer_000048@example.com,9880.89
ORD_000049,Shoes,Fashion,3,206.31,0.1043,East,2023-04-25 00:00:00,customer_000049@example.com,554.41
ORD_000050,Jeans,Fashion,2,74.35,0.1247,West,2023-06-01 00:00:00,invalid-email,130.16
ORD_000051,Smartphone,ELECTRONICS,6,423.0,0.0605,North,2023-02-17 00:00:00,customer_000051@example.com,2384.44
ORD_000052,Shoes,Fashion,1,200.12,0.174,West,2023-04-27 00:00:00,customer_000052@example.com,165.29
ORD_000053,Smartphone,Electronics,1,998.92,0.1012,South,2023-04-06 00:00:00,customer_000053@example.com,897.86
ORD_000054,Lamp,Home Goods,3,114.42,0.1315,East,2023-05-11 00:00:00,customer_000054@example.com,298.13
ORD_000055,Laptop,Electronics,1,1853.08,0.1163,North,2023-02-02 00:00:00,customer_000055@example.com,1637.62
ORD_000056,Vacuum Cleaner,Home Goods,3,447.92,0.2085,South,2023-11-14 00:00:00,customer_000056@example.com,1063.57
ORD_000057,Laptop,Electronics,3,668.24,0.1045,East,2023-02-18 00:00:00,customer_000057@example.com,1795.15
ORD_000058,shoes,Fashion,5,231.82,0.1248,South,2023-04-27 00:00:00,customer_000058@example.com,1014.48
ORD_000059,Lamp,Home Goods,1,132.13,0.1853,North,2023-02-11 00:00:00,customer_000059@example.com,107.64
ORD_000060,Belt,Fashion,2,47.22,0.1842,South,2023-02-23 00:00:00,customer_000060@example.com,77.03
ORD_000061,Smartphone,Electronics,5,1185.09,0.088,West,2023-03-01 00:00:00,customer_000061@example.com,5403.87
ORD_000062,Handbag,Fashion,1,384.34,0.088,West,2023-02-08 00:00:00,customer_000062@example.com,350.53
ORD_000063,T-Shirt,Fashion,2,25.62,0.0484,East,2023-05-03 00:00:00,customer_000063@example.com,48.77
ORD_000064,Dress,Fashion,5,103.63,0.0852,South,2023-03-11 00:00:00,customer_000064@example.com,473.99
ORD_000065,Cookware Set,Home Goods,2,164.93,0.0961,South,2023-01-23 00:00:00,customer_000065@example.com,298.15
ORD_000066,T-Shirt,Fashion,6,54.39,0.1266,North,2023-07-25 00:00:00,customer_000066@example.com,285.02
ORD_000067,Laptop,Electronics,3,866.16,0.1118,East,2023-03-20 00:00:00,customer_000067@example.com,2308.01
ORD_000068,Kitchen Knife Set,Home Goods,2,91.27,0.1409,East,2023-03-15 00:00:00,customer_000068@example.com,156.83
ORD_000069,Kitchen Knife Set,Home Goods,5,59.5,0.0418,North,2023-01-14 00:00:00,user@,285.07
ORD_000069,Jeans,Fashion,1,141.98,0.1365,East,2023-03-13 00:00:00,customer_000070@example.com,122.59
ORD_000071,Desktop Computer,Electronics,4,2539.84,0.1385,West,2023-06-15 00:00:00,customer_000071@example.com,8752.8
