order_id,product_name,category,quantity,unit_price,discount_percent,region,sale_date,customer_email,revenue
ORD_000000,Cookware Set,Home Goods,1,199.66000366210938,0.18700000643730164,North,2023-02-12 00:00:00,customer_000000@example.com,162.34
ORD_000001,Towel Set,Home Goods,1,36.9900016784668,0.13439999520778656,North,2023-01-02 00:00:00,customer_000001@example.com,32.02
ORD_000002,Dress,Fashion,2,75.97000122070312,0.06260000169277191,North,2023-02-03 00:00:00,customer_000002@example.com,142.42
ORD_000003,Vacuum Cleaner,Home Goods,2,295.9800109863281,0.03739999979734421,North,2023-02-25 00:00:00,customer_000003@example.com,569.83
ORD_000004,Laptop,Electronics,7,1913.1099853515625,0.10000000149011612,West,2023-03-27 00:00:00,customer_000004@example.com,12052.99
ORD_000005,T-Shirt,Fashion,1,44.65999984741211,0.12839999794960022,West,2023-04-15 00:00:00,customer_000005@example.com,38.93
ORD_000006,Jeans,Fashion,2,92.41000366210938,0.13289999961853027,North,2023-01-28 00:00:00,customer_000006@example.com,160.25
ORD_000007,Laptop,Electronics,1,853.0599975585938,0.12860000133514404,South,2023-01-09 00:00:00,customer_000007@example.com,743.38
ORD_000008,Smartphone,Electronics,1,696.969970703125,0.12219999730587006,West,2023-06-10 00:00:00,customer_000008@example.com,611.83
ORD_000009,Pillow,Home Goods,3,62.38999938964844,0.1265999972820282,North,2023-01-01 00:00:00,customer_000009@example.com,163.47
ORD_000010,Camera,Electronics,1,1633.5899658203125,0.05270000174641609,North,2023-02-10 00:00:00,customer_000010@example.com,1547.52
ORD_000011,Watch,Fashion,1,249.3000030517578,0.050200000405311584,East,2023-04-30 00:00:00,customer_000011@example.com,236.79
ORD_000012,Handbag,Fashion,2,212.6999969482422,0.15440000593662262,South,2023-05-11 00:00:00,customer_000012@example.com,359.75
ORD_000013,Sunglasses,Fashion,2,61.119998931884766,0.10199999809265137,West,2023-02-04 00:00:00,customer_000013@example.com,109.76
ORD_000014,Smartphone,Electronics,5,277.3399963378906,0.14980000257492065,West,2023-01-24 00:00:00,customer_000014@example.com,1179.03
ORD_000015,Gaming Console,Electronics,4,461.79998779296875,0.14640000462532043,West,2023-05-29 00:00:00,customer_000015@example.com,1576.71
ORD_000016,Desktop Computer,Electronics,4,1510.47998046875,0.11729999631643295,West,2023-02-04 00:00:00,customer_000016@example.com,5333.47
ORD_000017,Laptop,Electronics,6,873.9500122070312,0.12330000102519989,South,2023-02-19 00:00:00,customer_000017@example.com,4597.28
ORD_000018,Dress,Fashion,7,195.05999755859375,0.054099999368190765,South,2023-03-08 00:00:00,customer_000018@example.com,1291.62
ORD_000019,Headphones,Electronics,1,211.02000427246094,0.11869999766349792,South,2023-01-31 00:00:00,customer_000019@example.com,185.98
ORD_000020,Laptop,Electronics,8,1132.0699462890625,0.1890999972820282,North,2023-08-06 00:00:00,customer_000020@example.com,7343.59
ORD_000021,Dress,Fashion,2,135.64999389648438,0.15760000050067902,South,2023-01-25 00:00:00,customer_000021@example.com,228.55
ORD_000022,Bed Sheets,Home Goods,1,44.25,0.0024999999441206455,East,2023-01-09 00:00:00,customer_000022@example.com,44.14
